0,0,8,10,8,7,2,0,0,1,15,14,12,12,4,0,0,7,15,12,5,0,0,0,0,5,14,12,15,7,0,0,0,0,0,0,2,13,0,0,0,0,0,0,4,12,0,0,0,0,6,7,14,5,0,0,0,0,4,13,8,0,0,0,5
0,0,7,12,6,2,0,0,0,0,16,16,13,14,1,0,0,9,16,11,3,0,0,0,0,8,16,16,16,4,0,0,0,1,2,0,6,12,0,0,0,0,0,0,7,12,0,0,0,0,6,9,16,6,0,0,0,0,5,16,9,0,0,0,5
0,0,7,11,16,7,0,0,0,1,12,12,13,16,0,0,0,0,0,0,6,16,0,0,0,4,13,10,15,13,2,0,0,1,8,14,16,12,4,0,0,0,2,15,7,0,0,0,0,0,9,15,0,0,0,0,0,0,12,7,0,0,0,0,7
0,1,9,15,16,8,0,0,0,7,16,12,16,8,0,0,0,0,2,0,16,8,0,0,0,1,8,12,16,10,1,0,0,4,16,16,16,16,11,0,0,0,12,16,3,4,2,0,0,0,9,16,0,0,0,0,0,0,14,11,0,0,0,0,7
0,0,0,8,12,2,0,0,0,0,9,15,8,12,0,0,0,5,16,3,0,12,2,0,0,5,13,0,0,5,7,0,0,8,10,0,0,4,8,0,0,0,16,0,0,3,12,0,0,0,11,9,4,14,6,0,0,0,0,10,13,9,1,0,0
0,0,2,12,11,2,0,0,0,1,15,12,9,13,0,0,0,6,13,1,0,14,2,0,0,6,12,0,0,8,8,0,0,8,12,0,0,7,8,0,0,5,15,0,0,7,9,0,0,0,13,9,8,15,4,0,0,0,3,13,16,8,0,0,0
0,0,10,16,16,16,4,0,0,2,14,8,1,1,0,0,0,7,15,12,12,7,0,0,0,3,9,7,5,16,6,0,0,0,0,0,0,5,8,0,0,0,0,0,0,13,7,0,0,0,11,4,13,12,0,0,0,0,9,13,9,0,0,0,5
0,0,12,15,15,12,1,0,0,0,3,4,5,15,7,0,0,0,0,0,5,14,0,0,0,1,11,12,14,11,0,0,0,0,4,11,16,16,7,0,0,0,0,13,7,0,0,0,0,0,4,14,1,0,0,0,0,0,12,5,0,0,0,0,7
0,1,6,15,12,1,0,0,0,7,16,6,6,10,0,0,0,8,16,2,0,11,2,0,0,5,16,3,0,5,7,0,0,7,13,3,0,8,7,0,0,4,12,0,1,13,5,0,0,0,14,9,15,9,0,0,0,0,6,14,7,1,0,0,0
0,0,1,11,13,11,7,0,0,0,9,14,6,4,3,0,0,0,16,12,16,15,2,0,0,5,16,10,4,12,6,0,0,1,1,0,0,10,4,0,0,0,0,0,5,10,0,0,0,0,0,8,15,3,0,0,0,0,1,13,5,0,0,0,5
0,0,8,15,16,13,0,0,0,1,11,9,11,16,1,0,0,0,0,0,7,14,0,0,0,0,3,4,14,12,2,0,0,1,16,16,16,16,10,0,0,2,12,16,10,0,0,0,0,0,2,16,4,0,0,0,0,0,9,14,0,0,0,0,7
0,0,10,16,6,0,0,0,0,7,16,8,16,5,0,0,0,11,16,0,6,14,3,0,0,12,12,0,0,11,11,0,0,12,12,0,0,8,12,0,0,7,15,1,0,13,11,0,0,0,16,8,10,15,3,0,0,0,10,16,15,3,0,0,0
0,0,8,10,8,7,2,0,0,1,15,14,12,12,4,0,0,7,15,12,5,0,0,0,0,5,14,12,15,7,0,0,0,0,0,0,2,13,0,0,0,0,0,0,4,12,0,0,0,0,6,7,14,5,0,0,0,0,4,13,8,0,0,0,5
0,0,6,14,14,16,16,8,0,0,7,11,8,10,15,3,0,0,0,0,4,15,10,0,0,1,15,16,16,16,14,0,0,3,11,13,13,0,0,0,0,0,0,15,5,0,0,0,0,0,7,13,0,0,0,0,0,0,10,12,0,0,0,0,7
0,0,15,2,14,13,2,0,0,0,16,15,12,13,8,0,0,2,16,12,1,6,10,0,0,7,15,3,0,5,8,0,0,5,12,0,0,8,8,0,0,5,12,0,7,15,5,0,0,5,16,13,16,6,0,0,0,0,10,12,5,0,0,0,0
0,0,7,12,6,2,0,0,0,0,16,16,13,14,1,0,0,9,16,11,3,0,0,0,0,8,16,16,16,4,0,0,0,1,2,0,6,12,0,0,0,0,0,0,7,12,0,0,0,0,6,9,16,6,0,0,0,0,5,16,9,0,0,0,5
0,0,5,12,16,16,3,0,0,0,11,11,4,16,9,0,0,0,0,4,8,16,5,0,0,0,4,16,16,16,14,0,0,0,0,11,14,1,0,0,0,0,0,13,10,0,0,0,0,0,3,16,1,0,0,0,0,0,8,12,0,0,0,0,7
0,1,10,15,8,0,0,0,0,6,16,7,11,8,0,0,0,7,16,3,1,13,1,0,0,7,13,0,0,10,6,0,0,8,12,0,0,14,4,0,0,3,16,0,6,15,2,0,0,0,15,9,16,4,0,0,0,0,9,15,8,0,0,0,0
0,0,3,11,13,14,6,0,0,0,12,9,3,0,0,0,0,2,14,0,0,0,0,0,0,8,10,6,12,12,2,0,0,7,16,13,6,14,8,0,0,0,0,0,1,14,1,0,0,0,1,4,11,6,0,0,0,0,3,13,10,0,0,0,5
0,0,4,11,15,16,15,0,0,0,13,13,8,13,14,0,0,0,0,0,0,15,5,0,0,0,2,4,10,15,1,0,0,0,10,16,16,16,8,0,0,0,1,13,13,1,0,0,0,0,1,16,6,0,0,0,0,0,6,14,2,0,0,0,7
0,0,2,13,9,0,0,0,0,0,14,11,12,7,0,0,0,6,16,1,0,16,0,0,0,5,12,0,0,11,5,0,0,8,13,0,0,8,7,0,0,1,16,0,0,9,8,0,0,0,13,3,6,16,1,0,0,0,3,16,14,4,0,0,0
0,0,10,16,16,16,4,0,0,2,14,8,1,1,0,0,0,7,15,12,12,7,0,0,0,3,9,7,5,16,6,0,0,0,0,0,0,5,8,0,0,0,0,0,0,13,7,0,0,0,11,4,13,12,0,0,0,0,9,13,9,0,0,0,5
0,0,9,14,16,7,0,0,0,1,14,6,14,13,0,0,0,0,0,0,14,8,0,0,0,0,10,13,16,13,2,0,0,0,16,16,16,13,8,0,0,0,2,15,4,0,0,0,0,0,8,13,0,0,0,0,0,0,12,10,0,0,0,0,7
0,0,9,16,16,15,2,0,0,0,9,6,8,16,8,0,0,0,0,2,1,16,7,0,0,0,12,16,16,16,13,0,0,0,3,4,15,10,1,0,0,0,0,7,15,2,0,0,0,0,3,15,7,0,0,0,0,0,8,13,1,0,0,0,7
0,0,8,16,8,0,0,0,0,1,16,9,10,9,0,0,0,4,15,0,0,10,1,0,0,6,12,0,0,6,6,0,0,5,12,0,0,4,8,0,0,4,14,0,0,7,8,0,0,1,16,9,8,14,4,0,0,0,6,15,14,5,0,0,0
0,0,1,8,14,14,6,0,0,0,3,11,7,12,14,0,0,0,0,0,0,9,11,0,0,1,12,12,12,15,8,0,0,0,7,8,14,13,1,0,0,0,0,4,15,2,0,0,0,0,0,13,6,0,0,0,0,0,1,14,2,0,0,0,7
0,0,7,14,6,0,0,0,0,5,16,9,13,3,0,0,0,8,12,0,5,12,0,0,0,4,12,0,0,11,6,0,0,6,12,0,0,9,7,0,0,1,15,0,1,15,5,0,0,0,13,7,13,11,0,0,0,0,4,15,11,0,0,0,0
0,0,5,12,14,16,5,0,0,6,16,15,10,16,6,0,0,0,3,0,3,16,2,0,0,0,1,4,14,13,2,0,0,7,16,16,16,16,11,0,0,4,9,14,12,1,1,0,0,0,0,16,8,0,0,0,0,0,4,16,5,0,0,0,7
0,0,5,10,16,15,6,0,0,0,12,9,8,15,12,0,0,0,0,0,1,16,5,0,0,2,15,12,13,15,2,0,0,2,11,11,15,10,5,0,0,0,0,11,7,0,0,0,0,0,4,16,1,0,0,0,0,0,9,12,0,0,0,0,7
0,0,10,8,11,2,0,0,0,0,16,15,8,13,2,0,0,4,16,4,0,9,7,0,0,7,14,0,0,3,8,0,0,8,12,0,0,7,8,0,0,6,6,0,3,15,4,0,0,4,14,10,16,7,0,0,0,0,10,14,5,0,0,0,0
0,0,8,10,8,7,2,0,0,1,15,14,12,12,4,0,0,7,15,12,5,0,0,0,0,5,14,12,15,7,0,0,0,0,0,0,2,13,0,0,0,0,0,0,4,12,0,0,0,0,6,7,14,5,0,0,0,0,4,13,8,0,0,0,5
0,0,7,12,6,2,0,0,0,0,16,16,13,14,1,0,0,9,16,11,3,0,0,0,0,8,16,16,16,4,0,0,0,1,2,0,6,12,0,0,0,0,0,0,7,12,0,0,0,0,6,9,16,6,0,0,0,0,5,16,9,0,0,0,5
0,0,7,11,16,7,0,0,0,1,12,12,13,16,0,0,0,0,0,0,6,16,0,0,0,4,13,10,15,13,2,0,0,1,8,14,16,12,4,0,0,0,2,15,7,0,0,0,0,0,9,15,0,0,0,0,0,0,12,7,0,0,0,0,7
0,1,9,15,16,8,0,0,0,7,16,12,16,8,0,0,0,0,2,0,16,8,0,0,0,1,8,12,16,10,1,0,0,4,16,16,16,16,11,0,0,0,12,16,3,4,2,0,0,0,9,16,0,0,0,0,0,0,14,11,0,0,0,0,7
0,0,0,8,12,2,0,0,0,0,9,15,8,12,0,0,0,5,16,3,0,12,2,0,0,5,13,0,0,5,7,0,0,8,10,0,0,4,8,0,0,0,16,0,0,3,12,0,0,0,11,9,4,14,6,0,0,0,0,10,13,9,1,0,0
0,0,2,12,11,2,0,0,0,1,15,12,9,13,0,0,0,6,13,1,0,14,2,0,0,6,12,0,0,8,8,0,0,8,12,0,0,7,8,0,0,5,15,0,0,7,9,0,0,0,13,9,8,15,4,0,0,0,3,13,16,8,0,0,0
0,0,10,16,16,16,4,0,0,2,14,8,1,1,0,0,0,7,15,12,12,7,0,0,0,3,9,7,5,16,6,0,0,0,0,0,0,5,8,0,0,0,0,0,0,13,7,0,0,0,11,4,13,12,0,0,0,0,9,13,9,0,0,0,5
0,0,12,15,15,12,1,0,0,0,3,4,5,15,7,0,0,0,0,0,5,14,0,0,0,1,11,12,14,11,0,0,0,0,4,11,16,16,7,0,0,0,0,13,7,0,0,0,0,0,4,14,1,0,0,0,0,0,12,5,0,0,0,0,7
0,1,6,15,12,1,0,0,0,7,16,6,6,10,0,0,0,8,16,2,0,11,2,0,0,5,16,3,0,5,7,0,0,7,13,3,0,8,7,0,0,4,12,0,1,13,5,0,0,0,14,9,15,9,0,0,0,0,6,14,7,1,0,0,0
0,0,1,11,13,11,7,0,0,0,9,14,6,4,3,0,0,0,16,12,16,15,2,0,0,5,16,10,4,12,6,0,0,1,1,0,0,10,4,0,0,0,0,0,5,10,0,0,0,0,0,8,15,3,0,0,0,0,1,13,5,0,0,0,5
0,0,8,15,16,13,0,0,0,1,11,9,11,16,1,0,0,0,0,0,7,14,0,0,0,0,3,4,14,12,2,0,0,1,16,16,16,16,10,0,0,2,12,16,10,0,0,0,0,0,2,16,4,0,0,0,0,0,9,14,0,0,0,0,7
0,0,10,16,6,0,0,0,0,7,16,8,16,5,0,0,0,11,16,0,6,14,3,0,0,12,12,0,0,11,11,0,0,12,12,0,0,8,12,0,0,7,15,1,0,13,11,0,0,0,16,8,10,15,3,0,0,0,10,16,15,3,0,0,0
0,0,8,10,8,7,2,0,0,1,15,14,12,12,4,0,0,7,15,12,5,0,0,0,0,5,14,12,15,7,0,0,0,0,0,0,2,13,0,0,0,0,0,0,4,12,0,0,0,0,6,7,14,5,0,0,0,0,4,13,8,0,0,0,5
0,0,6,14,14,16,16,8,0,0,7,11,8,10,15,3,0,0,0,0,4,15,10,0,0,1,15,16,16,16,14,0,0,3,11,13,13,0,0,0,0,0,0,15,5,0,0,0,0,0,7,13,0,0,0,0,0,0,10,12,0,0,0,0,7
0,0,15,2,14,13,2,0,0,0,16,15,12,13,8,0,0,2,16,12,1,6,10,0,0,7,15,3,0,5,8,0,0,5,12,0,0,8,8,0,0,5,12,0,7,15,5,0,0,5,16,13,16,6,0,0,0,0,10,12,5,0,0,0,0
0,0,7,12,6,2,0,0,0,0,16,16,13,14,1,0,0,9,16,11,3,0,0,0,0,8,16,16,16,4,0,0,0,1,2,0,6,12,0,0,0,0,0,0,7,12,0,0,0,0,6,9,16,6,0,0,0,0,5,16,9,0,0,0,5
0,0,5,12,16,16,3,0,0,0,11,11,4,16,9,0,0,0,0,4,8,16,5,0,0,0,4,16,16,16,14,0,0,0,0,11,14,1,0,0,0,0,0,13,10,0,0,0,0,0,3,16,1,0,0,0,0,0,8,12,0,0,0,0,7
0,1,10,15,8,0,0,0,0,6,16,7,11,8,0,0,0,7,16,3,1,13,1,0,0,7,13,0,0,10,6,0,0,8,12,0,0,14,4,0,0,3,16,0,6,15,2,0,0,0,15,9,16,4,0,0,0,0,9,15,8,0,0,0,0
0,0,3,11,13,14,6,0,0,0,12,9,3,0,0,0,0,2,14,0,0,0,0,0,0,8,10,6,12,12,2,0,0,7,16,13,6,14,8,0,0,0,0,0,1,14,1,0,0,0,1,4,11,6,0,0,0,0,3,13,10,0,0,0,5
0,0,4,11,15,16,15,0,0,0,13,13,8,13,14,0,0,0,0,0,0,15,5,0,0,0,2,4,10,15,1,0,0,0,10,16,16,16,8,0,0,0,1,13,13,1,0,0,0,0,1,16,6,0,0,0,0,0,6,14,2,0,0,0,7
0,0,2,13,9,0,0,0,0,0,14,11,12,7,0,0,0,6,16,1,0,16,0,0,0,5,12,0,0,11,5,0,0,8,13,0,0,8,7,0,0,1,16,0,0,9,8,0,0,0,13,3,6,16,1,0,0,0,3,16,14,4,0,0,0
0,0,10,16,16,16,4,0,0,2,14,8,1,1,0,0,0,7,15,12,12,7,0,0,0,3,9,7,5,16,6,0,0,0,0,0,0,5,8,0,0,0,0,0,0,13,7,0,0,0,11,4,13,12,0,0,0,0,9,13,9,0,0,0,5
0,0,9,14,16,7,0,0,0,1,14,6,14,13,0,0,0,0,0,0,14,8,0,0,0,0,10,13,16,13,2,0,0,0,16,16,16,13,8,0,0,0,2,15,4,0,0,0,0,0,8,13,0,0,0,0,0,0,12,10,0,0,0,0,7
0,0,9,16,16,15,2,0,0,0,9,6,8,16,8,0,0,0,0,2,1,16,7,0,0,0,12,16,16,16,13,0,0,0,3,4,15,10,1,0,0,0,0,7,15,2,0,0,0,0,3,15,7,0,0,0,0,0,8,13,1,0,0,0,7
0,0,8,16,8,0,0,0,0,1,16,9,10,9,0,0,0,4,15,0,0,10,1,0,0,6,12,0,0,6,6,0,0,5,12,0,0,4,8,0,0,4,14,0,0,7,8,0,0,1,16,9,8,14,4,0,0,0,6,15,14,5,0,0,0
0,0,1,8,14,14,6,0,0,0,3,11,7,12,14,0,0,0,0,0,0,9,11,0,0,1,12,12,12,15,8,0,0,0,7,8,14,13,1,0,0,0,0,4,15,2,0,0,0,0,0,13,6,0,0,0,0,0,1,14,2,0,0,0,7
0,0,7,14,6,0,0,0,0,5,16,9,13,3,0,0,0,8,12,0,5,12,0,0,0,4,12,0,0,11,6,0,0,6,12,0,0,9,7,0,0,1,15,0,1,15,5,0,0,0,13,7,13,11,0,0,0,0,4,15,11,0,0,0,0
0,0,5,12,14,16,5,0,0,6,16,15,10,16,6,0,0,0,3,0,3,16,2,0,0,0,1,4,14,13,2,0,0,7,16,16,16,16,11,0,0,4,9,14,12,1,1,0,0,0,0,16,8,0,0,0,0,0,4,16,5,0,0,0,7
0,0,5,10,16,15,6,0,0,0,12,9,8,15,12,0,0,0,0,0,1,16,5,0,0,2,15,12,13,15,2,0,0,2,11,11,15,10,5,0,0,0,0,11,7,0,0,0,0,0,4,16,1,0,0,0,0,0,9,12,0,0,0,0,7
0,0,10,8,11,2,0,0,0,0,16,15,8,13,2,0,0,4,16,4,0,9,7,0,0,7,14,0,0,3,8,0,0,8,12,0,0,7,8,0,0,6,6,0,3,15,4,0,0,4,14,10,16,7,0,0,0,0,10,14,5,0,0,0,0
0,0,8,10,8,7,2,0,0,1,15,14,12,12,4,0,0,7,15,12,5,0,0,0,0,5,14,12,15,7,0,0,0,0,0,0,2,13,0,0,0,0,0,0,4,12,0,0,0,0,6,7,14,5,0,0,0,0,4,13,8,0,0,0,5
0,0,7,12,6,2,0,0,0,0,16,16,13,14,1,0,0,9,16,11,3,0,0,0,0,8,16,16,16,4,0,0,0,1,2,0,6,12,0,0,0,0,0,0,7,12,0,0,0,0,6,9,16,6,0,0,0,0,5,16,9,0,0,0,5
0,0,7,11,16,7,0,0,0,1,12,12,13,16,0,0,0,0,0,0,6,16,0,0,0,4,13,10,15,13,2,0,0,1,8,14,16,12,4,0,0,0,2,15,7,0,0,0,0,0,9,15,0,0,0,0,0,0,12,7,0,0,0,0,7
0,1,9,15,16,8,0,0,0,7,16,12,16,8,0,0,0,0,2,0,16,8,0,0,0,1,8,12,16,10,1,0,0,4,16,16,16,16,11,0,0,0,12,16,3,4,2,0,0,0,9,16,0,0,0,0,0,0,14,11,0,0,0,0,7
0,0,0,8,12,2,0,0,0,0,9,15,8,12,0,0,0,5,16,3,0,12,2,0,0,5,13,0,0,5,7,0,0,8,10,0,0,4,8,0,0,0,16,0,0,3,12,0,0,0,11,9,4,14,6,0,0,0,0,10,13,9,1,0,0
0,0,2,12,11,2,0,0,0,1,15,12,9,13,0,0,0,6,13,1,0,14,2,0,0,6,12,0,0,8,8,0,0,8,12,0,0,7,8,0,0,5,15,0,0,7,9,0,0,0,13,9,8,15,4,0,0,0,3,13,16,8,0,0,0
0,0,10,16,16,16,4,0,0,2,14,8,1,1,0,0,0,7,15,12,12,7,0,0,0,3,9,7,5,16,6,0,0,0,0,0,0,5,8,0,0,0,0,0,0,13,7,0,0,0,11,4,13,12,0,0,0,0,9,13,9,0,0,0,5
0,0,12,15,15,12,1,0,0,0,3,4,5,15,7,0,0,0,0,0,5,14,0,0,0,1,11,12,14,11,0,0,0,0,4,11,16,16,7,0,0,0,0,13,7,0,0,0,0,0,4,14,1,0,0,0,0,0,12,5,0,0,0,0,7
0,1,6,15,12,1,0,0,0,7,16,6,6,10,0,0,0,8,16,2,0,11,2,0,0,5,16,3,0,5,7,0,0,7,13,3,0,8,7,0,0,4,12,0,1,13,5,0,0,0,14,9,15,9,0,0,0,0,6,14,7,1,0,0,0
0,0,1,11,13,11,7,0,0,0,9,14,6,4,3,0,0,0,16,12,16,15,2,0,0,5,16,10,4,12,6,0,0,1,1,0,0,10,4,0,0,0,0,0,5,10,0,0,0,0,0,8,15,3,0,0,0,0,1,13,5,0,0,0,5
0,0,8,15,16,13,0,0,0,1,11,9,11,16,1,0,0,0,0,0,7,14,0,0,0,0,3,4,14,12,2,0,0,1,16,16,16,16,10,0,0,2,12,16,10,0,0,0,0,0,2,16,4,0,0,0,0,0,9,14,0,0,0,0,7
0,0,10,16,6,0,0,0,0,7,16,8,16,5,0,0,0,11,16,0,6,14,3,0,0,12,12,0,0,11,11,0,0,12,12,0,0,8,12,0,0,7,15,1,0,13,11,0,0,0,16,8,10,15,3,0,0,0,10,16,15,3,0,0,0
0,0,8,10,8,7,2,0,0,1,15,14,12,12,4,0,0,7,15,12,5,0,0,0,0,5,14,12,15,7,0,0,0,0,0,0,2,13,0,0,0,0,0,0,4,12,0,0,0,0,6,7,14,5,0,0,0,0,4,13,8,0,0,0,5
0,0,6,14,14,16,16,8,0,0,7,11,8,10,15,3,0,0,0,0,4,15,10,0,0,1,15,16,16,16,14,0,0,3,11,13,13,0,0,0,0,0,0,15,5,0,0,0,0,0,7,13,0,0,0,0,0,0,10,12,0,0,0,0,7
0,0,15,2,14,13,2,0,0,0,16,15,12,13,8,0,0,2,16,12,1,6,10,0,0,7,15,3,0,5,8,0,0,5,12,0,0,8,8,0,0,5,12,0,7,15,5,0,0,5,16,13,16,6,0,0,0,0,10,12,5,0,0,0,0
0,0,7,12,6,2,0,0,0,0,16,16,13,14,1,0,0,9,16,11,3,0,0,0,0,8,16,16,16,4,0,0,0,1,2,0,6,12,0,0,0,0,0,0,7,12,0,0,0,0,6,9,16,6,0,0,0,0,5,16,9,0,0,0,5
0,0,5,12,16,16,3,0,0,0,11,11,4,16,9,0,0,0,0,4,8,16,5,0,0,0,4,16,16,16,14,0,0,0,0,11,14,1,0,0,0,0,0,13,10,0,0,0,0,0,3,16,1,0,0,0,0,0,8,12,0,0,0,0,7
0,1,10,15,8,0,0,0,0,6,16,7,11,8,0,0,0,7,16,3,1,13,1,0,0,7,13,0,0,10,6,0,0,8,12,0,0,14,4,0,0,3,16,0,6,15,2,0,0,0,15,9,16,4,0,0,0,0,9,15,8,0,0,0,0
0,0,3,11,13,14,6,0,0,0,12,9,3,0,0,0,0,2,14,0,0,0,0,0,0,8,10,6,12,12,2,0,0,7,16,13,6,14,8,0,0,0,0,0,1,14,1,0,0,0,1,4,11,6,0,0,0,0,3,13,10,0,0,0,5
0,0,4,11,15,16,15,0,0,0,13,13,8,13,14,0,0,0,0,0,0,15,5,0,0,0,2,4,10,15,1,0,0,0,10,16,16,16,8,0,0,0,1,13,13,1,0,0,0,0,1,16,6,0,0,0,0,0,6,14,2,0,0,0,7
0,0,2,13,9,0,0,0,0,0,14,11,12,7,0,0,0,6,16,1,0,16,0,0,0,5,12,0,0,11,5,0,0,8,13,0,0,8,7,0,0,1,16,0,0,9,8,0,0,0,13,3,6,16,1,0,0,0,3,16,14,4,0,0,0
0,0,10,16,16,16,4,0,0,2,14,8,1,1,0,0,0,7,15,12,12,7,0,0,0,3,9,7,5,16,6,0,0,0,0,0,0,5,8,0,0,0,0,0,0,13,7,0,0,0,11,4,13,12,0,0,0,0,9,13,9,0,0,0,5
0,0,9,14,16,7,0,0,0,1,14,6,14,13,0,0,0,0,0,0,14,8,0,0,0,0,10,13,16,13,2,0,0,0,16,16,16,13,8,0,0,0,2,15,4,0,0,0,0,0,8,13,0,0,0,0,0,0,12,10,0,0,0,0,7
0,0,9,16,16,15,2,0,0,0,9,6,8,16,8,0,0,0,0,2,1,16,7,0,0,0,12,16,16,16,13,0,0,0,3,4,15,10,1,0,0,0,0,7,15,2,0,0,0,0,3,15,7,0,0,0,0,0,8,13,1,0,0,0,7
0,0,8,16,8,0,0,0,0,1,16,9,10,9,0,0,0,4,15,0,0,10,1,0,0,6,12,0,0,6,6,0,0,5,12,0,0,4,8,0,0,4,14,0,0,7,8,0,0,1,16,9,8,14,4,0,0,0,6,15,14,5,0,0,0
